,family,file_name,genus,img_array,species,uid
43956,Pomacentridae,G000086_R.avi.21981.252.314.364.418.png,Chromis,"[[[ 78.9436   171.94359  170.94359 ]
  [ 80.5424   173.7224   172.7824  ]
  [ 71.61     167.61     167.61    ]
  ...
  [ 90.042    159.042    168.042   ]
  [ 88.10361  159.9236   167.9836  ]
  [ 85.040016 157.04001  165.04001 ]]

 [[ 74.0436   167.0436   166.0436  ]
  [ 84.6052   177.7636   176.83801 ]
  [ 77.384    173.024    173.26399 ]
  ...
  [ 91.920006 160.92001  169.92001 ]
  [ 87.17642  159.05281  167.11282 ]
  [ 83.94001  156.00002  164.00002 ]]

 [[ 71.368    164.368    163.368   ]
  [ 84.494    177.31401  176.614   ]
  [ 82.82     172.81999  176.81999 ]
  ...
  [ 88.700005 157.70001  166.70001 ]
  [ 84.746025 157.506    165.566   ]
  [ 81.75601  154.75601  162.75601 ]]

 ...

 [[ 90.02     183.02     184.02    ]
  [ 91.186    184.006    185.066   ]
  [ 94.090004 184.09001  186.09001 ]
  ...
  [ 69.56003  138.56003  147.56003 ]
  [ 67.50803  136.50803  145.50803 ]
  [ 66.518036 135.51804  144.51804 ]]

 [[102.258736 179.27881  185.91878 ]
  [104.509125 181.34921  188.0492  ]
  [110.07391  184.09401  191.73398 ]
  ...
  [ 73.91199  142.91199  151.91199 ]
  [ 72.703575 141.70357  150.70357 ]
  [ 72.58116  141.58116  150.58116 ]]

 [[ 99.17882  175.17882  182.17882 ]
  [104.556404 180.3764   187.4364  ]
  [112.86399  185.86398  193.86398 ]
  ...
  [ 73.024    142.024    151.024   ]
  [ 73.0012   142.0012   151.0012  ]
  [ 73.96039  142.96039  151.96039 ]]]",atripectoralis,43957.0
24336,Serranidae,E000022_L.MP4.6815.751.223.1046.420.png,Epinephelus,"[[[ 17.03     150.485    158.      ]
  [ 17.515    150.97     158.485   ]
  [ 18.2145   151.6695   159.1845  ]
  ...
  [ 12.485    112.485    132.485   ]
  [ 13.220675 113.22067  133.22067 ]
  [ 13.       113.       133.      ]]

 [[ 16.       151.       158.      ]
  [ 18.612974 153.61298  160.61298 ]
  [ 15.455    150.455    157.455   ]
  ...
  [ 12.806623 112.806625 132.80663 ]
  [ 13.792974 113.79298  133.79297 ]
  [ 13.485001 113.485    133.485   ]]

 [[ 16.85     150.575    158.      ]
  [ 18.335    151.63501  159.91    ]
  [ 17.669376 150.96938  159.24437 ]
  ...
  [ 12.266875 113.       132.51125 ]
  [ 12.463373 113.73837  132.88837 ]
  [ 12.931125 114.20612  133.35612 ]]

 ...

 [[ 16.       148.       147.      ]
  [ 16.283377 148.28337  147.28337 ]
  [ 13.000003 145.       144.      ]
  ...
  [ 14.425003 144.425    144.425   ]
  [ 14.455002 144.455    144.455   ]
  [ 14.       144.       144.      ]]

 [[ 16.97     146.97     146.97    ]
  [ 14.040952 144.04095  144.04095 ]
  [ 12.193376 142.19337  142.19337 ]
  ...
  [ 13.648379 143.64838  144.49838 ]
  [ 12.910004 144.       142.91    ]
  [ 12.       144.       142.      ]]

 [[ 14.735675 144.73567  144.73567 ]
  [ 15.234324 145.23433  145.23433 ]
  [ 15.296124 145.29613  145.29613 ]
  ...
  [ 12.       142.       142.85    ]
  [ 12.735676 143.82567  142.73567 ]
  [ 13.265224 145.26523  143.26523 ]]]",areolatus,24337.0
23,Pomacentridae,A000001_R.avi.5389.1740.535.1822.596.png,Dascyllus,"[[[  0.       109.       130.      ]
  [  0.       104.02     125.02    ]
  [  0.        97.075    118.075   ]
  ...
  [ 15.925007 135.925    163.925   ]
  [ 19.510017 138.92502  168.68002 ]
  [ 22.       141.       172.      ]]

 [[  0.       106.095    126.68    ]
  [  0.       103.1817   123.7667  ]
  [  0.        99.0255   119.6105  ]
  ...
  [ 31.217762 149.14276  178.80276 ]
  [ 35.83612  152.69057  183.62003 ]
  [ 39.015    155.11     186.94    ]]

 [[  0.       101.825    121.825   ]
  [  0.       101.856125 121.856125]
  [  0.       101.68313  121.68313 ]
  ...
  [ 52.17502  167.17502  199.17502 ]
  [ 58.2354   171.4804   204.0654  ]
  [ 62.374996 174.375    207.375   ]]

 ...

 [[  0.       127.975006 144.975   ]
  [  0.       125.080376 142.08038 ]
  [  0.       120.67687  137.70187 ]
  ...
  [  0.        92.95375  112.92876 ]
  [  0.        95.4315   114.83612 ]
  [  0.        97.049995 116.049995]]

 [[  0.       132.09502  149.09502 ]
  [  0.       129.19002  146.19002 ]
  [  0.       124.63839  141.66339 ]
  ...
  [  0.        98.620804 118.620804]
  [  0.       101.19004  120.605034]
  [  0.       102.85003  121.85003 ]]

 [[  0.       135.       152.      ]
  [  0.       132.095    149.095   ]
  [  0.       127.45     144.47499 ]
  ...
  [  0.       102.75002  122.75002 ]
  [  0.       105.34001  124.755005]
  [  0.       107.       126.      ]]]",reticulatus,24.0
52193,Lethrinidae,G000153_R.avi.72730.1085.671.1454.918.png,Lethrinus,"[[[  8.        127.        160.53     ]
  [  8.150675  127.15067   160.98203  ]
  [  6.8288746 127.31725   161.82112  ]
  ...
  [  7.324997  124.325     158.855    ]
  [  6.205002  123.205     157.735    ]
  [  6.        123.        156.06     ]]

 [[  7.735     126.735     159.735    ]
  [  7.837025  126.83702   160.24702  ]
  [  6.325     127.35      161.675    ]
  ...
  [  7.        124.        156.       ]
  [  5.674051  122.67405   154.67406  ]
  [  6.        123.        155.53     ]]

 [[  8.735     127.735     160.735    ]
  [  8.        127.        160.41     ]
  [  6.6499996 127.        163.35     ]
  ...
  [  7.        124.        158.       ]
  [  4.4100037 121.41      153.41     ]
  [  6.        123.        155.53     ]]

 ...

 [[ 10.700012   82.70001    92.05002  ]
  [ 11.416631   82.375015   91.82663  ]
  [ 11.894376   81.649376   94.80563  ]
  ...
  [  7.350006   48.97499    65.97499  ]
  [  8.138377   48.788372   67.46337  ]
  [  6.881122   49.947746   69.12111  ]]

 [[  5.6150055  80.795      86.41     ]
  [  8.452029   79.795      87.27203  ]
  [  9.928249   80.05187    90.33826  ]
  ...
  [  6.         51.         68.       ]
  [  8.         50.         68.       ]
  [  5.1993294  49.90365    68.78933  ]]

 [[  2.4654465  75.46545    81.46545  ]
  [  5.404325   78.379326   82.199326 ]
  [  4.207249   75.23225    82.90725  ]
  ...
  [  6.086124   51.086124   68.08612  ]
  [  6.8493237  51.849323   68.84933  ]
  [  6.205002   51.735      69.265    ]]]",atkinsoni,52194.0
66488,Lethrinidae,G000288_R.avi.74027.639.334.965.552.png,Lethrinus,"[[[1.18199997e+01 1.76639999e+02 1.84720001e+02]
  [8.04139996e+00 1.69731400e+02 1.94281403e+02]
  [1.77705021e+01 1.76870499e+02 2.18170517e+02]
  ...
  [2.24199295e+00 1.65670486e+02 1.61270523e+02]
  [1.35706484e-01 1.53289886e+02 1.61669952e+02]
  [5.84624338e+00 1.45926193e+02 1.59746201e+02]]

 [[1.22742996e+01 1.77094299e+02 1.85174301e+02]
  [1.13099995e+01 1.73000000e+02 1.97550003e+02]
  [1.63255005e+01 1.75425507e+02 2.16725510e+02]
  ...
  [2.92599058e+00 1.65239990e+02 1.67790024e+02]
  [1.50427186e+00 1.60911560e+02 1.74831604e+02]
  [9.70151520e+00 1.58011475e+02 1.75421478e+02]]

 [[1.59205008e+01 1.79740509e+02 1.92460495e+02]
  [1.57200012e+01 1.77179993e+02 2.02419998e+02]
  [1.79950008e+01 1.77095001e+02 2.16494995e+02]
  ...
  [9.80248451e+00 1.70552475e+02 1.74202515e+02]
  [2.46000767e-01 1.53674423e+02 1.70824478e+02]
  [3.49997997e-01 1.41139969e+02 1.62959976e+02]]

 ...

 [[9.70849705e+00 1.43858490e+02 1.41068497e+02]
  [9.98849964e+00 1.31828491e+02 1.44528488e+02]
  [1.07024956e+01 1.21202492e+02 1.37152496e+02]
  ...
  [5.00500059e+00 1.29804993e+02 1.45205017e+02]
  [4.65148544e+00 1.25191460e+02 1.50031555e+02]
  [5.97001648e+00 1.24150009e+02 1.57200027e+02]]

 [[4.31860924e+00 1.37828613e+02 1.32548615e+02]
  [1.02128801e+01 1.32282883e+02 1.35672882e+02]
  [9.87699986e+00 1.19426994e+02 1.31077011e+02]
  ...
  [6.10031128e-01 1.32460022e+02 1.41810043e+02]
  [4.40711689e+00 1.33177109e+02 1.50787186e+02]
  [7.23574209e+00 1.33595734e+02 1.59055756e+02]]

 [[3.64617753e+00 1.32409973e+02 1.27359970e+02]
  [4.71428967e+00 1.21731392e+02 1.23351387e+02]
  [9.05998707e+00 1.15509987e+02 1.25159988e+02]
  ...
  [1.70352292e+00 1.41503510e+02 1.45053543e+02]
  [1.08314705e+01 1.46141434e+02 1.61291489e+02]
  [1.61176567e+01 1.47887650e+02 1.69347672e+02]]]",punctulatus,66489.0
2499,Zanclidae,A000012_R.avi.20138.1328.546.1421.608.png,Zanclus,"[[[  0.        95.       129.      ]
  [  0.        98.01     132.87    ]
  [  0.       101.55     137.55    ]
  ...
  [  0.       100.299995 120.299995]
  [  0.       105.7      125.13    ]
  [  0.       110.       129.      ]]

 [[  0.       102.74     136.74    ]
  [  0.       104.6406   139.5006  ]
  [  0.       106.839005 142.839   ]
  ...
  [  0.       104.53549  124.53549 ]
  [  0.       110.245094 129.6751  ]
  [  0.       114.73     133.73    ]]

 [[  0.       113.7      147.55    ]
  [  0.       113.9795   148.668   ]
  [  0.       114.2125   150.01251 ]
  ...
  [  0.       111.23499  131.185   ]
  [  0.       117.3415   136.693   ]
  [  0.       122.049995 140.95    ]]

 ...

 [[  0.       107.19998  120.04999 ]
  [  0.       108.382484 122.006485]
  [  0.       109.984985 124.634995]
  ...
  [  0.        84.73999  111.78999 ]
  [  0.        86.60899  111.97749 ]
  [  0.        88.2      112.299995]]

 [[  0.        99.16     112.16    ]
  [  0.       100.2049   114.0649  ]
  [  0.       101.754005 116.754005]
  ...
  [  0.        81.342995 108.342995]
  [  0.        83.43     108.72    ]
  [  0.        85.15     109.15    ]]

 [[  0.        94.       107.      ]
  [  0.        94.86     108.72    ]
  [  0.        96.25     111.25    ]
  ...
  [  0.        79.149994 106.149994]
  [  0.        81.28     106.57    ]
  [  0.        83.       107.      ]]]",cornutus,2500.0
60693,Acanthuridae,G000221_R.avi.85108.1022.691.1105.775.png,Acanthurus,"[[[ 14.        161.        162.       ]
  [ 14.        161.        162.       ]
  [ 14.        161.        162.       ]
  ...
  [ 13.        160.        161.       ]
  [ 12.4900055 160.255     161.       ]
  [ 11.        161.        161.       ]]

 [[ 14.        161.        162.       ]
  [ 14.        161.        162.       ]
  [ 14.        161.        162.       ]
  ...
  [ 13.        160.        161.       ]
  [ 12.869951  160.06503   161.       ]
  [ 12.49      160.255     161.       ]]

 [[ 14.        161.        162.       ]
  [ 14.        161.        162.       ]
  [ 14.        161.        162.       ]
  ...
  [ 12.669373  159.66937   160.66937  ]
  [ 13.        160.        161.       ]
  [ 13.        160.        161.       ]]

 ...

 [[ 14.974968  142.69998   132.12497  ]
  [ 14.54659   142.2716    131.6966   ]
  [ 13.594984  142.71437   131.56436  ]
  ...
  [ 10.244374  118.24438   116.24438  ]
  [ 10.42838   118.42838   116.42838  ]
  [ 10.        118.        116.       ]]

 [[ 19.254997  145.255     135.255    ]
  [ 19.065023  145.06503   135.06503  ]
  [ 15.843246  143.56824   132.99324  ]
  ...
  [ 10.146625  118.14662   116.14662  ]
  [ 10.        118.        116.       ]
  [ 10.        118.        116.       ]]

 [[ 20.        146.        136.       ]
  [ 19.255     145.255     135.255    ]
  [ 16.7       144.425     133.85     ]
  ...
  [ 10.575005  118.575005  116.575005 ]
  [ 10.        118.        116.       ]
  [ 10.        118.        116.       ]]]",olivaceus,60694.0
60038,Labridae,G000217_L.avi.11788.500.640.625.723.png,Oxycheilinus,"[[[ 16.        97.        73.      ]
  [ 16.745     97.745     73.745   ]
  [ 17.        98.        74.      ]
  ...
  [ 17.575005  86.575005  68.575005]
  [ 17.        86.        68.      ]
  [ 17.        86.        68.      ]]

 [[ 17.49      98.49      74.49    ]
  [ 17.679976  98.67998   74.67998 ]
  [ 17.745     98.745     74.745   ]
  ...
  [ 16.941761  85.941765  67.941765]
  [ 15.51      84.51      66.51    ]
  [ 15.51      84.51      66.51    ]]

 [[ 18.        97.275     75.      ]
  [ 18.428375  97.275     75.      ]
  [ 17.91375   96.61375   74.33875 ]
  ...
  [ 17.055641  86.05564   68.05564 ]
  [ 15.        84.        66.      ]
  [ 15.        84.        66.      ]]

 ...

 [[ 30.699982 114.69998   86.69998 ]
  [ 28.14836  116.61836   87.128365]
  [ 26.21124  116.21124   86.21124 ]
  ...
  [ 19.33874   82.48875   66.48875 ]
  [ 21.041637  83.04163   67.04163 ]
  [ 20.725014  82.72501   66.72501 ]]

 [[ 31.980011 117.76499   88.490005]
  [ 29.189983 118.875046  88.30003 ]
  [ 26.363384 117.38338   86.36339 ]
  ...
  [ 18.74162   81.891624  65.891624]
  [ 19.490005  81.490005  65.490005]
  [ 18.745003  80.745     64.745   ]]

 [[ 29.       120.        87.      ]
  [ 26.765    120.        86.255   ]
  [ 23.7      117.7       83.7     ]
  ...
  [ 18.424995  81.575005  65.575005]
  [ 18.745003  80.745     64.745   ]
  [ 18.        80.        64.      ]]]",bimaculatus,60039.0
6820,Balistidae,A000035_R.avi.146098.435.256.693.428.png,Balistoides,"[[[ 20.        151.        207.       ]
  [ 20.        151.        207.       ]
  [ 20.        151.        207.       ]
  ...
  [ 21.        159.        213.       ]
  [ 20.080002  158.08      212.08     ]
  [ 20.        158.        212.       ]]

 [[ 20.        151.        207.       ]
  [ 20.        151.        207.       ]
  [ 20.        151.        207.       ]
  ...
  [ 21.        159.        213.       ]
  [ 20.080002  158.08      212.08     ]
  [ 20.        158.        212.       ]]

 [[ 20.        151.        207.       ]
  [ 20.        151.        207.       ]
  [ 20.        151.        207.       ]
  ...
  [ 21.        159.        213.       ]
  [ 20.080002  158.08      212.08     ]
  [ 20.        158.        212.       ]]

 ...

 [[  9.36      118.96001   113.76001  ]
  [  7.896003  117.49601   112.29601  ]
  [  9.159998  118.92      111.96001  ]
  ...
  [ 11.319996  146.04      193.6      ]
  [ 10.263999  145.46399   192.864    ]
  [ 10.711998  145.912     193.31201  ]]

 [[  7.851203  115.851204  109.851204 ]
  [  6.166402  114.166405  108.166405 ]
  [  8.696003  117.496     109.096    ]
  ...
  [ 12.600006  146.2       192.       ]
  [ 11.        147.        192.       ]
  [ 11.        147.        192.       ]]

 [[  5.7200007 114.72      105.72     ]
  [  5.08      114.08      105.08     ]
  [  7.3760014 116.37601   107.37601  ]
  ...
  [ 14.279999  147.28      193.28     ]
  [ 14.279999  147.28      193.28     ]
  [ 12.279999  148.28      193.28     ]]]",conspicillum,6821.0
12796,Balistidae,A000069_L.avi.13074.827.125.998.240.png,Pseudobalistes,"[[[  0.       108.075    180.85    ]
  [  0.       108.075    180.85    ]
  [  0.       108.075    180.85    ]
  ...
  [  0.       108.75     181.75    ]
  [  0.       108.       181.      ]
  [  0.       108.       181.      ]]

 [[  0.       108.98312  178.98312 ]
  [  0.       108.775    178.775   ]
  [  0.       108.775    178.775   ]
  ...
  [  0.       108.58125  181.58125 ]
  [  0.       108.       181.      ]
  [  0.       108.       181.      ]]

 [[  0.       108.953125 178.95312 ]
  [  0.       108.375    178.375   ]
  [  0.       108.375    178.375   ]
  ...
  [  0.       108.       181.      ]
  [  0.       108.       181.      ]
  [  0.       108.       181.      ]]

 ...

 [[  0.       108.       173.      ]
  [  0.       108.       173.      ]
  [  0.       107.625    173.75    ]
  ...
  [  0.       107.       177.      ]
  [  0.       107.       177.      ]
  [  0.       107.       177.      ]]

 [[  0.       108.       173.      ]
  [  0.       108.       173.      ]
  [  0.       107.625    173.75    ]
  ...
  [  0.       107.       177.      ]
  [  0.       107.       177.      ]
  [  0.       107.       177.      ]]

 [[  0.       108.       173.      ]
  [  0.       108.       173.      ]
  [  0.       107.625    173.75    ]
  ...
  [  0.       107.       177.      ]
  [  0.       107.       177.      ]
  [  0.       107.       177.      ]]]",flavimarginatus,12797.0
48775,Labridae,G000129_L.avi.58662.466.425.622.529.png,Thalassoma,"[[[ 12.9804   165.98041  130.98041 ]
  [ 13.0588   166.05879  131.05879 ]
  [ 13.98     166.98     131.98    ]
  ...
  [ 13.719982 150.71999  120.71998 ]
  [ 14.02     152.8624   122.86239 ]
  [ 14.02     152.98     122.98    ]]

 [[ 12.018801 165.0188   130.0188  ]
  [ 12.940001 165.94     130.94    ]
  [ 12.940001 165.94     130.94    ]
  ...
  [ 14.717983 151.71799  121.71798 ]
  [ 15.       152.       122.      ]
  [ 15.       152.       122.      ]]

 [[ 11.998    164.998    129.998   ]
  [ 11.9      164.9      129.9     ]
  [ 11.9      164.9      129.9     ]
  ...
  [ 15.299999 152.       122.1     ]
  [ 15.206    151.906    122.006   ]
  [ 15.102    151.802    121.902   ]]

 ...

 [[ 18.318018 174.71799  140.918   ]
  [ 19.194012 175.59998  141.79999 ]
  [ 19.100006 175.59998  141.79999 ]
  ...
  [ 14.899994 151.9      121.899994]
  [ 15.839989 152.84     122.83999 ]
  [ 16.87999  153.87999  123.87999 ]]

 [[ 18.978796 175.97879  141.97879 ]
  [ 20.87999  177.87999  143.87999 ]
  [ 20.69199  177.69199  143.69199 ]
  ...
  [ 15.939995 152.94     122.939995]
  [ 16.87999  153.88     123.87999 ]
  [ 16.9988   153.9988   123.9988  ]]

 [[ 19.000801 178.94078  145.92078 ]
  [ 18.80481  178.9212   145.84239 ]
  [ 15.312023 178.192    144.192   ]
  ...
  [ 16.       153.       123.      ]
  [ 16.939995 153.94     123.939995]
  [ 17.       154.       124.      ]]]",lutescens,48776.0
53878,Labridae,G000165_L.avi.77035.1309.33.1436.117.png,Cirrhilabrus,"[[[  0.      144.      211.     ]
  [  0.      144.      211.     ]
  [  0.      144.      211.     ]
  ...
  [  0.      143.      209.     ]
  [  0.      142.52    208.52   ]
  [  0.      141.      207.     ]]

 [[  0.      144.      211.     ]
  [  0.      144.      211.     ]
  [  0.      144.      211.     ]
  ...
  [  0.      143.76    209.     ]
  [  0.      143.6448  208.8848 ]
  [  0.      143.28    208.52   ]]

 [[  0.      144.      211.     ]
  [  0.      144.      211.     ]
  [  0.      144.      211.     ]
  ...
  [  0.      144.      209.     ]
  [  0.      144.      209.     ]
  [  0.      144.      209.     ]]

 ...

 [[  0.      137.      200.     ]
  [  0.      137.76    200.76   ]
  [  0.      138.      201.     ]
  ...
  [  0.      139.      203.     ]
  [  0.      139.      203.     ]
  [  0.      139.      203.     ]]

 [[  0.      137.      200.48   ]
  [  0.      137.76    201.23999]
  [  0.      138.      201.48   ]
  ...
  [  0.      139.      202.52   ]
  [  0.      139.      202.52   ]
  [  0.      139.      202.52   ]]

 [[  0.      137.      202.     ]
  [  0.      137.76    202.76   ]
  [  0.      138.      203.     ]
  ...
  [  0.      139.      201.     ]
  [  0.      139.      201.     ]
  [  0.      139.      201.     ]]]",temminckii,53879.0
70398,Nemipteridae,G000345_R.avi.14918.881.347.1179.545.png,Nemipterus,"[[[ 10.        151.        138.       ]
  [ 10.        151.        138.       ]
  [ 10.        151.        138.       ]
  ...
  [ 11.        149.        137.       ]
  [  9.        147.        135.       ]
  [ 11.        149.        137.       ]]

 [[ 10.        151.        137.06     ]
  [ 10.        151.        137.06     ]
  [ 10.        151.        137.06     ]
  ...
  [ 11.        149.        137.       ]
  [  9.498201  147.4982    135.4982   ]
  [ 11.        149.        137.       ]]

 [[ 10.9       150.55      136.       ]
  [ 10.9       150.55      136.       ]
  [ 10.652499  150.3025    135.7525   ]
  ...
  [  9.        147.        135.       ]
  [  9.        147.        135.       ]
  [ 11.229498  149.22949   137.22949  ]]

 ...

 [[  8.        144.        119.       ]
  [  8.        144.        119.       ]
  [  8.45      144.45      119.45     ]
  ...
  [  8.        144.        121.       ]
  [  8.        144.        121.       ]
  [  7.        143.        120.       ]]

 [[  8.        144.        119.       ]
  [  8.        144.        119.       ]
  [  9.2115    145.2115    120.2115   ]
  ...
  [  8.238498  144.2385    121.238495 ]
  [  8.        144.        121.       ]
  [  7.5099945 143.51      120.509995 ]]

 [[  9.        145.        120.       ]
  [  9.239697  145.2397    120.2397   ]
  [ 10.280497  146.2805    121.2805   ]
  ...
  [  9.        145.        122.       ]
  [  9.        145.        122.       ]
  [  8.759894  144.75989   121.759895 ]]]",spp,70399.0
17595,Pomacentridae,B000131_L.MP4.35732.1687.939.1881.1068.png,Chromis,"[[[ 19.71      210.46205   146.58603  ]
  [ 18.791925  207.22693   144.08192  ]
  [ 17.985     205.18025   142.65512  ]
  ...
  [ 15.76024   184.61523   136.32524  ]
  [ 17.        185.855     137.565    ]
  [ 16.145004  185.        136.71     ]]

 [[ 18.855     210.71      146.71     ]
  [ 17.565     208.565     144.565    ]
  [ 16.590374  207.59038   143.59038  ]
  ...
  [ 16.249622  184.24962   134.24962  ]
  [ 16.073454  184.07346   134.07346  ]
  [ 15.211927  183.21193   133.21193  ]]

 [[ 17.404999  209.26001   143.81001  ]
  [ 16.430376  207.43037   141.98038  ]
  [ 15.749374  207.275     142.87625  ]
  ...
  [ 13.625624  182.35062   130.17563  ]
  [ 13.104631  181.82962   129.65463  ]
  [ 12.55      181.275     129.1      ]]

 ...

 [[  7.6400366 187.20503   127.06004  ]
  [ 10.73117   187.73117   126.73117  ]
  [ 17.926313  192.0263    133.20131  ]
  ...
  [ 18.199371  188.19937   135.19937  ]
  [ 19.29      188.725     137.41998  ]
  [ 20.344883  189.34488   139.34488  ]]

 [[  1.431167  182.93692   127.229965 ]
  [  2.3642533 182.50845   125.46341  ]
  [  4.5023036 181.42728   126.966866 ]
  ...
  [ 16.87001   186.87001   133.87001  ]
  [ 17.435005  186.87001   135.56499  ]
  [ 18.353079  187.35307   137.35307  ]]

 [[  5.1171494 199.82631   147.53632  ]
  [  0.        186.95114   132.95114  ]
  [  0.        181.90012   130.80011  ]
  ...
  [ 16.        186.        133.       ]
  [ 16.564995  186.        134.69498  ]
  [ 17.854996  186.855     136.855    ]]]",viridis,17596.0
70516,Echeneidae,G000347_L.avi.102674.662.427.952.621.png,Echeneis,"[[[ 12.059999  152.47      158.       ]
  [ 10.41      152.41      157.41     ]
  [ 11.700001  154.7       156.7      ]
  ...
  [  7.120963  153.59096   154.59096  ]
  [  0.9634728 142.84535   144.37535  ]
  [  4.685395  146.0954    146.6254   ]]

 [[ 11.        153.        158.       ]
  [  9.59      152.82      157.41     ]
  [ 11.700001  154.7       156.7      ]
  ...
  [ 16.15249   163.1525    164.1525   ]
  [ 11.111858  157.52187   158.52187  ]
  [  8.482702  152.7127    152.3027   ]]

 [[ 11.700001  152.65      158.7      ]
  [  9.110001  153.06      158.11     ]
  [ 11.        154.7       157.4      ]
  ...
  [ 14.562503  161.5625    162.5625   ]
  [ 14.336467  161.33647   162.33647  ]
  [ 10.740998  157.091     156.791    ]]

 ...

 [[ 24.191416  160.49144   151.84143  ]
  [ 24.820415  160.5204    152.17041  ]
  [ 27.81999   163.51997   155.16998  ]
  ...
  [ 14.604912  133.35487   127.654884 ]
  [ 11.688007  131.73798   125.387985 ]
  [  8.976528  129.72649   123.37649  ]]

 [[  8.435331  144.25531   135.84532  ]
  [  6.645587  140.46556   132.46556  ]
  [ 20.05645   153.87643   145.87643  ]
  ...
  [ 12.663481  126.713425  122.89345  ]
  [  9.8438425 124.71376   120.483795 ]
  [  8.168112  124.218056  119.39808  ]]

 [[  7.1144953 141.05449   133.05449  ]
  [  0.8691982 131.17      123.7      ]
  [  8.501505  138.85152   131.91151  ]
  ...
  [ 12.744468  122.62447   120.15447  ]
  [  9.650009  119.530014  117.06001  ]
  [  9.091796  120.9718    117.5018   ]]]",naucrates,70517.0
41222,Lethrinidae,G000065_R.avi.111231.446.658.749.859.png,Lethrinus,"[[[ 66.44005  125.43005   71.93505 ]
  [ 70.45015  128.45015   75.45015 ]
  [ 67.65537  125.65537   72.65537 ]
  ...
  [ 72.72013  128.72012   75.72013 ]
  [ 71.52985  127.52985   74.52985 ]
  [ 64.27495  120.27495   67.27495 ]]

 [[ 52.819923 117.81992   61.819923]
  [ 58.059998 123.06      67.06    ]
  [ 57.204624 122.20462   66.20462 ]
  ...
  [ 68.76962  125.76962   69.76962 ]
  [ 68.79478  125.79478   69.79478 ]
  [ 63.54016  120.54016   64.54016 ]]

 [[ 64.705    133.705     73.705   ]
  [ 64.09425  133.09425   73.09425 ]
  [ 58.225624 127.225624  67.225624]
  ...
  [ 78.10001  135.1       77.10001 ]
  [ 77.57075  134.57076   76.57075 ]
  [ 66.30464  123.30464   65.30464 ]]

 ...

 [[ 80.465004 130.46501   61.465008]
  [ 74.97     124.97      55.97    ]
  [ 75.05     125.05      56.05    ]
  ...
  [ 61.724945 116.724945  56.724945]
  [ 53.49651  108.49651   48.49651 ]
  [ 56.22987  111.22987   51.22987 ]]

 [[ 79.07     129.06999   60.069996]
  [ 75.52955  125.52955   56.52955 ]
  [ 77.0185   127.0185    58.0185  ]
  ...
  [ 53.594986 108.594986  48.594986]
  [ 54.49955  109.49955   49.49955 ]
  [ 56.23008  111.23008   51.23008 ]]

 [[ 70.990005 120.990005  51.990005]
  [ 68.76992  118.76992   49.76992 ]
  [ 77.395134 127.39513   58.395134]
  ...
  [ 60.754833 115.75484   55.754833]
  [ 56.039677 111.03968   51.039677]
  [ 54.01992  109.01992   49.01992 ]]]",punctulatus,41223.0
46046,Lutjanidae,G000105_R.avi.46585.654.681.925.862.png,Lutjanus,"[[[ 71.05195  141.05196   87.24195 ]
  [ 67.53292  137.53293   82.53292 ]
  [ 73.69025  143.56525   88.6105  ]
  ...
  [ 84.55511  127.55511   85.55511 ]
  [ 86.785    129.785     87.785   ]
  [ 85.240974 128.24097   86.240974]]

 [[ 69.355    139.355     85.719154]
  [ 70.785    140.785     86.215   ]
  [ 72.91     142.785     88.27925 ]
  ...
  [ 82.94998  125.94998   83.94998 ]
  [ 84.       127.        85.      ]
  [ 84.       127.        85.      ]]

 [[ 64.05     134.05      81.02025 ]
  [ 66.231125 136.23112   83.231125]
  [ 70.224365 140.09874   87.125626]
  ...
  [ 83.99937  126.99937   84.99937 ]
  [ 84.21501  127.21501   85.21501 ]
  [ 83.975    126.975     84.975   ]]

 ...

 [[ 99.90536  158.71535  109.31036 ]
  [ 87.16501  147.81001   97.59501 ]
  [ 86.175    149.175     98.175   ]
  ...
  [ 90.       148.        99.      ]
  [ 90.       148.        99.      ]
  [ 90.       147.       101.      ]]

 [[102.26792  160.26791  111.26792 ]
  [ 88.30878  146.73877   97.52377 ]
  [ 88.586105 148.6611    98.63611 ]
  ...
  [ 89.21501  147.21501   98.21501 ]
  [ 89.21501  147.21501   98.21501 ]
  [ 90.       147.       101.      ]]

 [[100.887924 159.69794  110.29292 ]
  [ 91.29293  151.29294  101.29293 ]
  [ 91.315125 151.39012  101.36512 ]
  ...
  [ 88.405    145.405     99.405   ]
  [ 88.405    145.405     99.405   ]
  [ 90.56902  148.56902   99.56902 ]]]",quinquelineatus,46047.0
